time,target_yaw_deg,pred_target_yaw_deg,mpc_target_yaw_deg,gimbal_yaw_deg,yaw_error_deg,yaw_rate_deg_s,target_pitch_deg,pred_target_pitch_deg,mpc_target_pitch_deg,gimbal_pitch_deg,pitch_error_deg,pitch_rate_deg_s
1.04,29.79380534680281,29.47035496489634,4.169544498245381,3.783278864544162,26.010526482258648,4.211399518036981,17.948589013457287,17.755177826389396,2.521175423946363,2.531394030943935,15.41719498251335,0.2427124643433643
1.06,30.366763141933625,29.98280242625612,4.24454609349735,3.8662151385790793,26.500548003354545,4.146813701745884,18.003948809549573,18.04773891693058,2.552758011613065,2.5405333599638436,15.46341544958573,0.4569664509954244
1.08,30.93972093706445,30.82482675708618,4.355544082889795,3.953837018648926,26.985883918415524,4.3810940034923185,18.05827956905527,18.204390374379255,2.5739253283574666,2.551610523807028,15.50666904524824,0.5538581921592398
1.1,31.51267873219528,31.054691891793134,4.407093684417997,4.035868636818417,27.476810095376862,4.101580908474545,18.111569171703877,18.390102951340328,2.5975801591283334,2.5647185022127705,15.546850669491105,0.6553989202871251
1.12,32.085636527326095,32.05935922134806,4.532326547236919,4.125011037295984,27.960625490030115,4.4571200238783595,18.163805761939276,18.612892035442794,2.625394961113574,2.5802038429747935,15.58360191896448,0.7742670381011245
1.1400000000000001,32.65859432245693,32.44677990167378,4.6022145371050325,4.211263613475962,28.447330708980967,4.312628808998914,18.21497774980788,18.22115080812572,2.5902701249287783,2.5875955819381065,15.627382167869774,0.3695869481656595
1.16,33.231552117587746,33.1078753317843,4.6947206164451885,4.298710132962757,28.932841984624986,4.372325974339719,18.2650738117797,18.39506255840721,2.605376172466332,2.5962287225095095,15.668845089270192,0.4316570285701493
1.18,33.80450991271857,33.595220892676224,4.770793083768289,4.384525637283683,29.419984275434885,4.290775216046276,18.314082891504913,18.298282628728963,2.5982229262990977,2.6023368388842463,15.711746052620668,0.30540581873684064
1.2,34.37746770784939,34.75235950891565,4.914653534390249,4.479840384171616,29.897627323677778,4.765737344396685,18.361994200508637,18.50971859385087,2.6198616959156107,2.6109368697204802,15.751057330788157,0.4300015418116777
1.22,34.95042550298022,35.139301148330176,4.987377372992002,4.571743600529288,30.37868190245093,4.595160817883651,18.40879721882655,18.68492328079064,2.6419438745598303,2.621706447007927,15.787090771818622,0.5384788643723504
1.24,35.52338329811104,35.31997202897063,5.031158453055515,4.656131041020907,30.867252257090133,4.219372024580896,18.454481695584054,19.106679871824753,2.690504906631866,2.638550176444758,15.815931519139296,0.8421864718415355
1.26,36.09634109324186,35.725065228311216,5.092605793972629,4.737022655481785,31.35931843776008,4.0445807230438975,18.49903764952159,18.990268655043987,2.686688002522652,2.652107459644653,15.846930189876938,0.6778641599947389
1.28,36.66929888837269,36.50415028550581,5.195004237374107,4.821538555205915,31.847760333166775,4.22579498620655,18.542455369468772,18.887738198194736,2.6774769226406057,2.662031952536635,15.880423416932137,0.4962246445991298
1.3,37.24225668350351,37.164153058939064,5.2889209104944905,4.907745531615562,32.334511151887945,4.310348820482343,18.584725414769952,18.518392232853813,2.6390001711071482,2.6642030336079756,15.920522381161975,0.10855405356701861
1.32,37.81521447863433,38.066149066632654,5.408944734500042,4.999563683321707,32.81565079531263,4.590907585307266,18.625838615663852,18.841045114913637,2.668170589182417,2.6706955956221745,15.955143020041676,0.32462810070993464
1.34,38.38817227376516,38.26699990173934,5.457638841860337,5.084665217995932,33.30350705576923,4.255076733711243,18.665786073619827,18.43416629771044,2.629804484186166,2.6699944144701266,15.995791659149702,-0.03505905760238478
1.36,38.96113006889598,39.23765673810345,5.580029946135786,5.175931229697609,33.78519883919837,4.563300585083833,18.704559161633284,18.500985216801528,2.6315799859087083,2.669674136806589,16.034885024826696,-0.016013883176890006
1.3800000000000001,39.53408786402681,39.68919487122211,5.657212776216437,5.26513644495853,34.26895141906827,4.460260763046002,18.742149524482837,18.8995343012474,2.673234110410682,2.6760711874789744,16.066078337003866,0.3198525336192802
1.4000000000000001,40.10704565915763,40.62037645523751,5.779400871864772,5.359824626852198,34.74722103230543,4.734409094683446,18.77854907895164,18.799125041566185,2.667953047489625,2.680596492720414,16.097952586231226,0.22626526207195383
1.42,40.680003454288446,40.98565532300692,5.847963844116263,5.450528030890024,35.229475423398426,4.535170201891301,18.813750014015355,19.048015893835007,2.6940762687071977,2.688582856428429,16.125167157586926,0.39931818540075936
1.44,41.252961249419265,41.44243417325516,5.918056356949756,5.53812070366558,35.71484054575368,4.379633638777825,18.847744790999187,19.127717324016267,2.706547594002436,2.6972939998854293,16.150450791113755,0.4355571728500274
1.46,41.8259190445501,41.9821870252301,5.996527994914833,5.62443737378796,36.201481670762135,4.315833506118975,18.880526143706263,19.34770009866117,2.732286883305149,2.7087436438311117,16.171782499875153,0.5724821972841186
1.48,42.398876839680916,42.57317480004209,6.0806515717678025,5.710585634666425,36.68829120501449,4.307413043923298,18.91208707851974,19.590708409612603,2.762414539597431,2.7232032381105564,16.188883840409183,0.7229797139722417
1.5,42.971834634811735,42.78162597466828,6.1245069608271665,5.7901326045843,37.181702030227434,3.977348495893701,18.942420874480856,19.305977768961164,2.738346617352679,2.7315044870978267,16.21091638738303,0.4150624493635115
1.52,43.54479242994256,43.62445931493335,6.231297525235623,5.874215015588927,37.67057741435363,4.204120550231381,18.971521083345106,19.238778137854037,2.729401745230768,2.737045515610881,16.234475567734226,0.27705142565271845
1.54,44.11775022507339,44.408024442914375,6.339081882053051,5.962275684670189,38.155474540403205,4.403033454063072,18.999381529618706,18.962813255009383,2.6997125927269696,2.736934781992085,16.262446747626623,-0.0055366809397813296
1.56,44.69070802020421,45.175641392058395,6.4477891343712495,6.053834012449241,38.636874007754976,4.577916388952584,19.025996310577362,19.30582541347888,2.7318194044853503,2.741976809482635,16.284019501094726,0.2521013745274962
1.58,45.26366581533504,45.744510584741626,6.535504581103147,6.144970147488209,39.11869566784683,4.556806751948437,19.051359796269377,19.64336045733781,2.771565586599526,2.752583337223812,16.298776459045563,0.5303263870588439
1.6,45.836623610465864,45.93786569266096,6.579415858652432,6.228724083613295,39.60789952685256,4.187696806254245,19.075466629505083,19.331471451377173,2.7450049729415613,2.7572400909954133,16.31822653850967,0.23283768858006199
1.62,46.40958140559669,46.57048266311853,6.662961570325829,6.312618398820795,40.0969630067759,4.194715760374994,19.098311725834318,19.267465357076954,2.735548931838829,2.759630121123459,16.33868160471086,0.1195015064022606
1.6400000000000001,46.98253920072751,47.49972529349329,6.785017814027769,6.402807582353487,40.57973161837402,4.5094591766346515,19.11989027351387,19.92162889355499,2.803175466336119,2.772475410088668,16.347414863425204,0.6422644482604724
1.6600000000000001,47.555496995858334,47.898732868263146,6.854915256665034,6.489930930412636,41.065566065445694,4.3561674029574595,19.140197733466533,19.599392444947046,2.7789594169222522,2.7793934785159586,16.360804254950573,0.3459034213645342
1.68,48.12845479098915,48.423336915125155,6.930014770655694,6.575306498556924,41.553148292432226,4.268778407214404,19.159229839233404,18.997373058677596,2.71349787623318,2.7747044512437182,16.384525387989687,-0.23445136361202204
1.7,48.70141258611997,49.66124370787715,7.083755314138184,6.671823842281556,42.02958874383842,4.825867186231649,19.176982596921015,19.10928276321043,2.715891889562071,2.7711251854429864,16.40585741147803,-0.17896329003660472
1.72,49.2743703812508,49.83850401528777,7.134860293084886,6.761260422222042,42.51310995902875,4.471828997024273,19.1934522851447,18.740144265330205,2.6763972352154815,2.7617615662948256,16.431690718849875,-0.46818095740801635
1.74,49.84732817638162,50.23479462509475,7.196151130238539,6.846367639599841,43.00096053678178,4.255360868889935,19.20863545496963,19.14416935697512,2.7125579996571085,2.759662167094376,16.448973287875255,-0.10496996002246921
1.76,50.42028597151244,50.80499768927967,7.277169384302279,6.930992943545271,43.48929302796717,4.231265197271515,19.2225289298508,18.972295568832955,2.6976968590417525,2.755496103144321,16.46703282670648,-0.20830319750277423
1.78,50.99324376664327,51.56186321117709,7.379591485988777,7.01864517454625,43.974598592097024,4.3826115500489315,19.23512980557317,19.394215642908037,2.7392577822319035,2.7586398618083336,16.476489943764836,0.1571879332006294
1.8,51.56620156177409,52.13942614118266,7.465698619443606,7.1062290113178035,44.459972550456285,4.379191838577687,19.246435450193072,18.974017154655755,2.699723148417739,2.7549315109904815,16.491503939202588,-0.18541754089259874
1.82,52.13915935690491,52.772616780422645,7.557335434119163,7.194641767123119,44.944517589781796,4.420637790265739,19.25644350398192,18.936426868434005,2.6900010191507358,2.750234983424029,16.50620852055789,-0.2348263783226045
1.84,52.71211715203574,53.49823719399377,7.657324379799509,7.285091786353508,45.427025365682226,4.522500961519514,19.26515187937316,18.753254737443378,2.668108254021451,2.742754207155763,16.522397672217398,-0.37403881341331413
1.86,53.28507494716656,54.23519108354923,7.760615352754503,7.377786567606395,45.907288379560164,4.63473906264437,19.272558760913288,19.278094174928658,2.719278402673546,2.7446481885529614,16.527910572360327,0.09469906985993276
1.8800000000000001,53.85803274229739,54.43992067925247,7.8068286274881435,7.4632159246401555,46.39481681765723,4.271467851688036,19.278662605217676,19.44736889592104,2.7434056275212226,2.750098991877824,16.528563613339852,0.2725401662431218
1.9000000000000001,54.4309905374282,55.14767687935787,7.899743086858781,7.550017508912705,46.8809730285155,4.340079213627416,19.28346214093191,19.045537686897525,2.704121634624674,2.7483738368643595,16.53508830406755,-0.08625775067323466
1.92,55.00394833255903,55.14431366576072,7.92266770318572,7.626747838391665,47.37720049416736,3.8365164739479947,19.286956368699098,19.21278175081338,2.717171855010313,2.74900026112201,16.537956107577088,0.03132121288251816
1.94,55.57690612768985,55.7993253687815,8.005735446865655,7.704643749186171,47.87226237850368,3.894795539725281,19.28914456113372,19.500121164713725,2.7487820859280268,2.754584007175193,16.53456055395853,0.2791873026591392
1.96,56.14986392282068,56.59821935572365,8.111880265134678,7.787222379782979,48.362641543037704,4.128931529840391,19.290026262802282,19.707097174400193,2.774781042318664,2.7634422656964257,16.526583997105853,0.4429129260616478
1.98,56.7228217179515,57.51490590726324,8.233999682738245,7.87630624722205,48.84651547072945,4.4541933719535605,19.28960129021109,19.765196060274455,2.7848564343344138,2.7725038312442365,16.51709745896685,0.4530782773905392
