time,target_deg,gimbal_deg,error_deg,rate_deg_s
4.5600000000000005,4.631580849167434,-4.093823338168568,8.725404187336002,12.095460812604584
4.58,4.1695731011938,-3.8339921928258662,8.003565294019666,12.9915572671351
4.6000000000000005,3.6773399158240627,-3.557370872773603,7.234710788597666,13.831066002613149
4.62,3.1607466216474043,-3.26515866057648,6.4259052822238845,14.610610609856147
4.64,2.6262498495737674,-2.958615153002218,5.584865002575985,15.327175378713129
4.66,2.080797741571561,-2.6390528019412023,4.719850543512764,15.978117553050774
4.68,1.5317224616164253,-2.3078292825974334,3.839551744213859,16.561175967188444
4.7,0.9866265750764337,-1.9663397615059703,2.9529663365824037,17.074476054573168
4.72,0.45326495247491005,-1.6160091361968179,2.069274088671728,17.516531265457626
4.74,-0.060576080585658665,-1.2582843166898063,1.1977082361041478,17.88624097535057
4.76,-0.5472005845325916,-0.8946266165013087,0.3474260319687171,18.182885009424883
4.78,-0.9991240595540454,-0.5265043175154422,-0.47261974203860313,18.406114949293315
4.8,-1.409191943579434,-0.155385468974864,-1.25380647460457,18.555942427028913
4.82,-1.770693821676315,0.21726902395494,-1.9879628456312552,18.6327246464902
4.84,-2.077471674566472,0.5900119720236014,-2.6674836465900733,18.63714740343308
4.86,-2.324020578624905,0.9614160900862121,-3.285436668711117,18.57020590313053
4.88,-2.5055803772980605,1.3300797640245452,-3.8356601413226055,18.433183696916654
4.9,-2.618216972817944,1.694632365563139,-4.312849338381083,18.22763007692969
4.92,-2.6588920355425723,2.0537390911856606,-4.712631126728233,17.955336281126094
4.94,-2.6255200940894294,2.4061053085501407,-5.03162540263957,17.618310868223986
4.96,-2.517012150262558,2.750480401040864,-5.267492551303422,17.218754624536178
4.98,-2.3333051560071008,3.0856611082743095,-5.41896626428141,16.759035361672275
5.0,-2.0753768924796354,3.4104943673924133,-5.485871259872049,16.241662955905205
5.0200000000000005,-1.7452460008813135,3.7238796667276968,-5.46912566760901,15.669264966764151
5.04,-1.3459571279528109,4.024770929814902,-5.370728057767712,15.044563154360214
5.0600000000000005,-0.88155136290532,4.312177953662284,-5.193729316567604,14.370351192369172
5.08,-0.3570223539897497,4.585167430599271,-4.942189784589021,13.649473846849352
5.1000000000000005,0.2217413011601184,4.842863587810925,-4.621122286650807,12.884807860582697
5.12,0.8480265997889554,5.084448482788281,-4.236421882999327,12.079244748867822
5.14,1.5143786350773791,5.309161996312023,-3.7947833612346438,11.235675676187022
5.16,2.2126939039654387,5.5163015672015,-3.303607663236062,10.356978544473904
5.18,2.9343231159444643,5.70522171486982,-2.7708985989253554,9.44600738341597
5.2,3.6701820599393873,5.875333396708804,-2.2051513367694167,8.505584091949208
5.22,4.410868969986375,6.026103247478121,-1.6152342774917459,7.538492538465843
5.24,5.146786736333895,6.15705274719595,-1.0102660108620551,6.547474985891479
5.26,5.868268238208675,6.267757362542318,-0.3994891243336438,5.535230767318415
5.28,6.565703028812072,6.357845704520698,0.2078573242913742,4.504417098918985
5.3,7.229663582798807,6.426998742120548,0.8026648406782584,3.457651879992554
5.32,7.85102932184093,6.474949108036122,1.3760802138048085,2.3975182957786405
5.34,8.42110666481251,6.501480528188352,1.919626136624159,1.326571007611524
5.36,8.931743405210579,6.506427401939701,2.4253160032708783,0.24734368756743977
5.38,9.375435798844006,6.4896745545672525,2.885761244276753,-0.8376423686224119
5.4,9.74542684842741,6.451157177855311,3.2942696705720995,-1.9258688355970397
5.42,10.035794397018593,6.390860968678891,3.644933428339702,-3.0148104588210174
5.44,10.241527787442044,6.308822469272046,3.9327053181699965,-4.1019249703422425
5.46,10.358592007858018,6.205129606611038,4.15346240124698,-5.184643133050438
5.48,10.383978422129523,6.07992242209433,4.304056000035193,-6.260359225835401
5.5,10.315741375041402,5.933393976571837,4.382347398469563,-7.326422276124639
5.5200000000000005,10.153020163990028,5.765791409865419,4.38722875412461,-8.380128335320935
5.54,9.896046077592798,5.577417128329063,4.318628949263735,-9.418714076817798
5.5600000000000005,9.546134414763483,5.368630088813613,4.17750432594987,-10.439351975772485
5.58,9.105661612104274,5.139847142714395,3.965814469389879,-11.439147304960882
5.6000000000000005,8.578027819896413,4.891544399670639,3.6864834202257732,-12.415137152187762
5.62,7.967605474481458,4.624258567024567,3.343346907456891,-13.364291632303631
5.64,7.279674614431561,4.3385882183973505,2.9410863960342106,-14.283517431360856
5.66,6.5203458767448605,4.0351949427503255,2.485150933994534,-15.169663782351238
5.68,5.6964722846588005,3.7148043241129924,1.981667960545808,-16.019530931866655
5.7,4.815551098032836,3.3782067018028354,1.4373443962300008,-16.82988111550786
5.72,3.8856171383261477,3.026257661451826,0.8593594768743218,-17.597452017550474
5.74,2.9151291209579124,2.6598782084939994,0.25525091246391346,-18.31897264789135
5.76,1.9128506265606011,2.2800545779484476,-0.3672039513878463,-18.991181527277593
5.78,0.8877274178993838,1.8878376373305623,-1.0001102194311784,-19.610847030894252
5.8,-0.1512371400403949,1.484341843307136,-1.635578983347531,-20.174789701171314
5.82,-1.1951067738271421,1.0707437172319598,-2.265850491059102,-20.679906303758806
5.84,-2.235135326401935,0.6482798099004988,-2.883415136302434,-21.12319536657305
5.86,-3.262886355896056,0.21824413167732348,-3.4811304875733797,-21.50178391115877
5.88,-4.270347602408712,-0.21801496949900306,-4.052332632909709,-21.81295505881633
5.9,-5.250038692220921,-0.6590984929276306,-4.59094019929329,-22.05417617143137
5.92,-6.195110547843155,-1.1035610363091426,-5.091549511534014,-22.223127169075603
5.94,-7.09943509320608,-1.5499156093794926,-5.549519483826587,-22.3177286535175
5.96,-7.957683984452468,-1.99663899855978,-5.961044985892688,-22.336169459014382
5.98,-8.765395256150256,-2.4421776635458636,-6.323217592604392,-22.276933249304175
6.0,-9.519026948015712,-2.88495413919888,-6.634072808816832,-22.138823782650825
6.0200000000000005,-10.215996965897013,-3.323373908701305,-6.892623057195708,-21.920988475121245
